step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
3,180,6501,10,8.92118,125.462,3.84615e-05,0.0652692
3,180,7700,11,33.1936,152.65,3.84615e-05,0.0652692
3,180,7191,12,45.2309,-159.235,3.84615e-05,0.0652692
3,180,2036,13,43.7278,-104.696,3.84615e-05,0.0652692
3,180,2761,13,44.0856,-104.866,3.84615e-05,0.0652692
3,180,6149,15,-4.70908,-50.3718,3.84615e-05,0.0652692
3,180,6414,15,-4.22192,-50.272,3.84615e-05,0.0652692
3,180,7437,19,-20.3081,106.151,3.84615e-05,0.0652692
3,180,7126,20,-18.7967,-15.8411,3.84615e-05,0.0652692
3,180,7013,21,-53.0561,-11.2077,3.84615e-05,0.0652692
3,180,2112,22,-78.9942,67.2215,3.84615e-05,0.0652692
3,180,6861,24,-15.5922,152.829,3.84615e-05,0.0652692
3,180,7259,25,17.2275,164.814,3.84615e-05,0.0652692
3,180,7490,26,54.1819,165.711,3.84615e-05,0.0652692
3,180,7398,27,83.4325,-120.267,3.84615e-05,0.0652692
3,180,7257,28,51.5303,-37.1497,3.84615e-05,0.0652692
3,180,3088,30,31.9256,14.0794,3.84615e-05,0.0652692
3,180,2156,31,-1.97015,17.0334,3.84615e-05,0.0652692
3,180,2700,31,-1.94328,17.2404,3.84615e-05,0.0652692
3,180,2304,33,-75.1629,20.0446,3.84615e-05,0.0652692
3,180,7444,35,-33.0118,-168.079,3.84615e-05,0.0652692
3,180,7965,37,36.935,-172.009,3.84615e-05,0.0652692
3,180,457,38,72.2595,-177.064,0.000384615,0.0652692
3,180,497,38,72.4071,-176.609,0.000384615,0.0652692
3,180,857,38,71.9195,-177.179,0.000384615,0.0652692
3,180,5033,39,67.6883,17.7633,3.84615e-05,0.0652692
3,180,6239,39,67.9779,17.0396,3.84615e-05,0.0652692
3,180,5390,40,43.5385,10.0915,3.84615e-05,0.0652692
3,180,1,41,14.2115,34.346,0.000384615,0.0652692
3,180,401,41,14.7191,34.6945,0.000384615,0.0652692
3,180,481,41,14.6478,33.7755,0.000384615,0.0652692
3,180,641,41,14.5305,34.3885,0.000384615,0.0652692
3,180,841,41,14.932,34.1571,0.000384615,0.0652692
3,180,961,41,14.6991,33.7134,0.000384615,0.0652692
3,180,1001,41,14.1923,33.9029,0.000384615,0.0652692
3,180,1041,41,14.5208,34.7503,0.000384615,0.0652692
3,180,1121,41,14.3856,34.613,0.000384615,0.0652692
3,180,1161,41,14.8682,34.5472,0.000384615,0.0652692
3,180,1561,41,14.4438,34.6617,0.000384615,0.0652692
3,180,1601,41,14.1751,34.0035,0.000384615,0.0652692
3,180,1761,41,14.644,34.2663,0.000384615,0.0652692
3,180,1961,41,14.0247,34.1262,0.000384615,0.0652692
3,180,7283,42,-10.8194,61.5145,3.84615e-05,0.0652692
3,180,7891,44,-49.5162,138.91,3.84615e-05,0.0652692
3,180,7580,45,-39.824,-172.89,3.84615e-05,0.0652692
3,180,7389,47,8.27721,-117.611,3.84615e-05,0.0652692
3,180,2201,48,33.946,-91.2243,3.84615e-05,0.0652692
3,180,3463,48,33.6234,-90.6949,3.84615e-05,0.0652692
3,180,6748,48,33.2265,-90.7525,3.84615e-05,0.0652692
3,180,7183,49,50.1219,-45.7562,3.84615e-05,0.0652692
3,180,3112,50,14.0956,-85.4406,3.84615e-05,0.0652692
3,180,224,52,47.6758,-3.89316,0.000384615,0.0652692
3,180,264,52,47.3633,-4.05246,0.000384615,0.0652692
3,180,1544,52,47.7702,-3.97057,0.000384615,0.0652692
3,180,1584,52,48.1014,-3.84467,0.000384615,0.0652692
3,180,1664,52,47.4613,-4.53192,0.000384615,0.0652692
3,180,2055,53,41.3632,42.6901,3.84615e-05,0.0652692
3,180,4094,54,18.4151,77.1089,3.84615e-05,0.0652692
3,180,5864,54,18.3107,76.5361,3.84615e-05,0.0652692
3,180,7439,55,-14.86,96.2166,3.84615e-05,0.0652692
3,180,7006,56,-35.5434,125.03,3.84615e-05,0.0652692
3,180,7860,57,-49.9676,173.207,3.84615e-05,0.0652692
3,180,7401,59,-11.9281,-106.251,3.84615e-05,0.0652692
3,180,7221,61,-48.9351,-106.807,3.84615e-05,0.0652692
3,180,2293,63,5.30732,-58.2082,3.84615e-05,0.0652692
3,180,7443,64,33.2628,-32.3858,3.84615e-05,0.0652692
3,180,3742,65,55.8167,9.99989,3.84615e-05,0.0652692
3,180,5533,65,56.054,9.41154,3.84615e-05,0.0652692
3,180,4872,66,50.3525,72.7355,3.84615e-05,0.0652692
3,180,5383,66,50.3334,73.1239,3.84615e-05,0.0652692
3,180,4876,67,25.0055,108.302,3.84615e-05,0.0652692
3,180,5556,67,25.4231,107.923,3.84615e-05,0.0652692
3,180,6330,67,25.3542,108.127,3.84615e-05,0.0652692
3,180,404,68,-2.72731,126.204,0.000384615,0.0652692
3,180,684,68,-2.66014,126.454,0.000384615,0.0652692
3,180,1004,68,-2.78051,126.657,0.000384615,0.0652692
3,180,3691,69,-35.5681,149.4,3.84615e-05,0.0652692
3,180,6300,69,-35.7184,148.994,3.84615e-05,0.0652692
3,180,7020,70,-50.6564,-179.967,3.84615e-05,0.0652692
3,180,7864,72,-46.1332,-46.6288,3.84615e-05,0.0652692
3,180,6802,73,-17.7792,-23.195,3.84615e-05,0.0652692
3,180,2256,74,19.9491,-14.3881,3.84615e-05,0.0652692
3,180,5839,75,50.7109,8.68637,3.84615e-05,0.0652692
3,180,5991,75,50.7907,9.03789,3.84615e-05,0.0652692
3,180,2177,76,66.2631,74.1754,3.84615e-05,0.0652692
3,180,3156,76,65.99,74.2401,3.84615e-05,0.0652692
3,180,169,77,45.2636,128.811,0.000384615,0.0652692
3,180,369,77,45.7441,128.921,0.000384615,0.0652692
