step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,2077,68,7.98718,7.228,3.84615e-05,0.0107308
2,120,2066,69,-20.9414,34.5709,3.84615e-05,0.0107308
2,120,2539,76,66.2501,-102.931,3.84615e-05,0.0107308
2,120,7072,77,59.2383,-12.0489,3.84615e-05,0.0107308
2,120,3361,79,-5.01457,32.9397,3.84615e-05,0.0107308
2,120,4804,79,-5.04887,32.8146,3.84615e-05,0.0107308
2,120,5004,79,-5.18544,32.4966,3.84615e-05,0.0107308
2,120,6878,81,-19.4414,-141.92,3.84615e-05,0.0107308
2,120,2036,83,43.7278,-104.696,3.84615e-05,0.0107308
2,120,2761,83,44.0856,-104.866,3.84615e-05,0.0107308
2,120,5839,85,50.7109,8.68637,3.84615e-05,0.0107308
2,120,5991,85,50.7907,9.03789,3.84615e-05,0.0107308
2,120,7368,90,40.903,-67.2909,3.84615e-05,0.0107308
2,120,2149,95,-34.0783,117.523,3.84615e-05,0.0107308
2,120,7518,98,-8.35506,-123.931,3.84615e-05,0.0107308
2,120,2972,100,67.6609,-93.7713,3.84615e-05,0.0107308
2,120,2444,102,38.9284,89.1053,3.84615e-05,0.0107308
2,120,2651,102,38.9613,89.4201,3.84615e-05,0.0107308
2,120,3441,102,39.1938,88.9337,3.84615e-05,0.0107308
2,120,6087,102,39.0813,89.5193,3.84615e-05,0.0107308
2,120,7974,104,-30.4382,93.6607,3.84615e-05,0.0107308
2,120,2562,105,-67.7742,101.762,3.84615e-05,0.0107308
2,120,3737,105,-67.6766,102.85,3.84615e-05,0.0107308
2,120,5763,105,-67.2985,102.235,3.84615e-05,0.0107308
2,120,2120,106,-76.8458,-121.113,3.84615e-05,0.0107308
2,120,2020,110,3.83365,-68.5313,3.84615e-05,0.0107308
2,120,7650,111,36.3103,-44.7993,3.84615e-05,0.0107308
2,120,2488,113,42.9567,52.1294,3.84615e-05,0.0107308
2,120,2892,113,42.3801,51.5798,3.84615e-05,0.0107308
2,120,3032,113,42.253,52.3991,3.84615e-05,0.0107308
2,120,4232,113,42.6311,52.1046,3.84615e-05,0.0107308
2,120,2782,114,24.0932,88.454,3.84615e-05,0.0107308
2,120,2497,115,-2.18876,110.81,3.84615e-05,0.0107308
2,120,7999,118,-42.225,-127.542,3.84615e-05,0.0107308
2,120,7159,119,-25.1922,-90.3785,3.84615e-05,0.0107308
2,120,3263,121,-11.7217,-56.2098,3.84615e-05,0.0107308
2,120,6799,121,-11.8629,-56.208,3.84615e-05,0.0107308
2,120,7501,123,62.6076,-53.9885,3.84615e-05,0.0107308
2,120,2277,125,46.7336,120.55,3.84615e-05,0.0107308
2,120,4899,125,46.6501,120.03,3.84615e-05,0.0107308
2,120,2546,127,-24.5354,129.383,3.84615e-05,0.0107308
2,120,3720,127,-24.0276,129.98,3.84615e-05,0.0107308
2,120,6949,130,-23.9248,165.68,3.84615e-05,0.0107308
2,120,3242,133,-32.9522,-61.8049,3.84615e-05,0.0107308
2,120,3349,133,-32.5229,-61.5274,3.84615e-05,0.0107308
2,120,3388,133,-32.8705,-61.0411,3.84615e-05,0.0107308
2,120,3117,134,-3.20612,-39.7325,3.84615e-05,0.0107308
2,120,5502,137,48.5187,79.006,3.84615e-05,0.0107308
2,120,4158,138,27.3961,116.546,3.84615e-05,0.0107308
2,120,6225,138,27.7716,116.382,3.84615e-05,0.0107308
2,120,6504,138,27.6671,116.072,3.84615e-05,0.0107308
2,120,4577,139,-2.00963,137.992,3.84615e-05,0.0107308
2,120,2063,144,-76.2037,-21.6808,3.84615e-05,0.0107308
2,120,7345,145,-36.3441,-28.5503,3.84615e-05,0.0107308
2,120,7738,145,-36.4409,-28.3696,3.84615e-05,0.0107308
2,120,2438,151,15.0244,8.99176,3.84615e-05,0.0107308
2,120,4614,151,14.7439,8.78688,3.84615e-05,0.0107308
2,120,4791,152,38.3813,36.0282,3.84615e-05,0.0107308
2,120,5238,152,37.8631,35.5364,3.84615e-05,0.0107308
2,120,6045,152,38.5393,36.2164,3.84615e-05,0.0107308
2,120,4305,153,49.353,85.5623,3.84615e-05,0.0107308
2,120,5532,153,49.234,85.5006,3.84615e-05,0.0107308
2,120,7259,155,17.2275,164.814,3.84615e-05,0.0107308
2,120,7982,157,-38.5256,-142.74,3.84615e-05,0.0107308
2,120,7232,158,-42.9596,-95.953,3.84615e-05,0.0107308
2,120,3840,160,-44.4507,-66.4898,3.84615e-05,0.0107308
2,120,7175,162,-7.5297,12.4093,3.84615e-05,0.0107308
2,120,2277,165,46.7336,120.55,3.84615e-05,0.0107308
2,120,4899,165,46.6501,120.03,3.84615e-05,0.0107308
2,120,3264,171,-3.40568,35.872,3.84615e-05,0.0107308
2,120,4501,171,-3.2304,35.7993,3.84615e-05,0.0107308
2,120,2416,172,30.0774,30.4258,3.84615e-05,0.0107308
2,120,2391,173,69.0863,27.3724,3.84615e-05,0.0107308
2,120,7179,175,42.488,-142.4,3.84615e-05,0.0107308
2,120,7468,176,4.29037,-142.718,3.84615e-05,0.0107308
2,120,6971,177,-30.0316,-148.794,3.84615e-05,0.0107308
2,120,3020,179,-76.1322,25.2118,3.84615e-05,0.0107308
2,120,6072,179,-76.3697,25.431,3.84615e-05,0.0107308
2,120,3495,180,-31.8543,29.3208,3.84615e-05,0.0107308
2,120,6392,180,-31.7288,28.6412,3.84615e-05,0.0107308
