step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,4816,33,-71.36,14.1049,3.84615e-05,0.0394615
2,120,337,38,71.2966,176.356,0.000384615,0.0394615
2,120,937,38,71.0494,175.091,0.000384615,0.0394615
2,120,1137,38,71.5107,177.673,0.000384615,0.0394615
2,120,1577,38,71.5708,176.536,0.000384615,0.0394615
2,120,2189,40,46.3346,4.36739,3.84615e-05,0.0394615
2,120,5174,40,46.1717,4.66747,3.84615e-05,0.0394615
2,120,1281,41,16.0229,33.5469,0.000384615,0.0394615
2,120,1401,41,16.1167,33.3701,0.000384615,0.0394615
2,120,6814,46,-20.5681,-147.09,3.84615e-05,0.0394615
2,120,6851,47,5.92029,-122.873,3.84615e-05,0.0394615
2,120,2954,48,33.3249,-96.5924,3.84615e-05,0.0394615
2,120,5082,48,32.6363,-96.3708,3.84615e-05,0.0394615
2,120,6180,48,32.9053,-96.5828,3.84615e-05,0.0394615
2,120,3408,50,7.88934,-80.9142,3.84615e-05,0.0394615
2,120,7463,51,36.5218,-62.7235,3.84615e-05,0.0394615
2,120,2224,53,45.1982,45.2413,3.84615e-05,0.0394615
2,120,6313,53,45.3144,45.0955,3.84615e-05,0.0394615
2,120,3798,54,19.582,75.9524,3.84615e-05,0.0394615
2,120,4160,54,19.116,75.7143,3.84615e-05,0.0394615
2,120,6831,55,-9.75304,99.5719,3.84615e-05,0.0394615
2,120,6825,57,-52.7585,166.81,3.84615e-05,0.0394615
2,120,7384,58,-40.0765,-143.444,3.84615e-05,0.0394615
2,120,6815,60,-53.4794,-179.069,3.84615e-05,0.0394615
2,120,2326,63,0.688965,-59.2782,3.84615e-05,0.0394615
2,120,3536,65,53.4151,-0.225235,3.84615e-05,0.0394615
2,120,5022,65,53.7714,-0.0136719,3.84615e-05,0.0394615
2,120,4,68,-3.01814,124.27,0.000384615,0.0394615
2,120,1403,69,-27.4811,146.091,0.000384615,0.0394615
2,120,6979,70,-47.698,177.505,3.84615e-05,0.0394615
2,120,7486,72,-53.9349,-48.5239,3.84615e-05,0.0394615
2,120,4056,74,14.8642,-11.6194,3.84615e-05,0.0394615
2,120,5155,74,14.5537,-11.4074,3.84615e-05,0.0394615
2,120,104,75,47.1336,-3.55659,0.000384615,0.0394615
2,120,304,75,47.4911,-3.29008,0.000384615,0.0394615
2,120,944,75,47.1413,-3.1759,0.000384615,0.0394615
2,120,1024,75,46.8596,-3.00194,0.000384615,0.0394615
2,120,1104,75,47.3696,-2.2278,0.000384615,0.0394615
2,120,1744,75,47.4097,-2.73611,0.000384615,0.0394615
